,Time,ID,RSSI,PI
3622,1702054367.0576572,dd:03:16:54:f4:d0,-71,118
3623,1702054372.0766666,dd:03:16:54:f4:d0,-73,118
3624,1702054375.0966277,dd:03:16:54:f4:d0,-74,118
3625,1702054376.10268,dd:03:16:54:f4:d0,-78,118
3626,1702054376.1278288,dd:03:16:54:f4:d0,-73,133
3627,1702054377.108631,dd:03:16:54:f4:d0,-71,118
3628,1702054378.1025176,dd:03:16:54:f4:d0,-72,118
3629,1702054379.1229775,dd:03:16:54:f4:d0,-71,118
3630,1702054380.153221,dd:03:16:54:f4:d0,-71,118
3631,1702054381.130715,dd:03:16:54:f4:d0,-78,118
3632,1702054385.174622,dd:03:16:54:f4:d0,-72,118
3633,1702054386.155989,dd:03:16:54:f4:d0,-76,133
3634,1702054386.162373,dd:03:16:54:f4:d0,-72,118
3635,1702054390.188969,dd:03:16:54:f4:d0,-81,133
3636,1702054390.1906724,dd:03:16:54:f4:d0,-76,163
3637,1702054390.1998887,dd:03:16:54:f4:d0,-74,118
3638,1702054392.2014098,dd:03:16:54:f4:d0,-76,133
3639,1702054395.217234,dd:03:16:54:f4:d0,-73,163
3640,1702054397.222103,dd:03:16:54:f4:d0,-71,118
3641,1702054398.2247698,dd:03:16:54:f4:d0,-71,118
3642,1702054401.245428,dd:03:16:54:f4:d0,-73,118
3643,1702054402.245819,dd:03:16:54:f4:d0,-72,118
3644,1702054405.2689133,dd:03:16:54:f4:d0,-77,118
3645,1702054413.3125792,dd:03:16:54:f4:d0,-76,163
3646,1702054413.331518,dd:03:16:54:f4:d0,-76,118
3647,1702054414.3454573,dd:03:16:54:f4:d0,-71,118
3648,1702054416.3227956,dd:03:16:54:f4:d0,-78,118
3649,1702054418.3346643,dd:03:16:54:f4:d0,-75,118
3650,1702054419.3526492,dd:03:16:54:f4:d0,-73,118
3651,1702054420.342197,dd:03:16:54:f4:d0,-71,118
3652,1702054430.4005983,dd:03:16:54:f4:d0,-79,118
3653,1702054432.3957272,dd:03:16:54:f4:d0,-79,132
3654,1702054434.410081,dd:03:16:54:f4:d0,-82,118
3655,1702054435.40833,dd:03:16:54:f4:d0,-77,132
3656,1702054435.4290228,dd:03:16:54:f4:d0,-70,118
3657,1702054436.410176,dd:03:16:54:f4:d0,-72,118
3658,1702054436.413765,dd:03:16:54:f4:d0,-70,163
3659,1702054437.430591,dd:03:16:54:f4:d0,-80,118
3660,1702054441.4468448,dd:03:16:54:f4:d0,-76,118
3661,1702054443.4510112,dd:03:16:54:f4:d0,-81,132
3662,1702054447.4680643,dd:03:16:54:f4:d0,-77,118
3663,1702054448.5428617,dd:03:16:54:f4:d0,-79,163
3664,1702054449.4865065,dd:03:16:54:f4:d0,-79,118
3665,1702054450.4912355,dd:03:16:54:f4:d0,-72,118
3666,1702054452.5026977,dd:03:16:54:f4:d0,-74,118
3667,1702054459.555293,dd:03:16:54:f4:d0,-80,163
3668,1702054462.6007135,dd:03:16:54:f4:d0,-71,163
3669,1702054472.6140718,dd:03:16:54:f4:d0,-65,118
3670,1702054474.6309316,dd:03:16:54:f4:d0,-69,118
3671,1702054499.7550557,dd:03:16:54:f4:d0,-78,133
3672,1702054501.8367243,dd:03:16:54:f4:d0,-82,133
3673,1702054504.805876,dd:03:16:54:f4:d0,-84,124
3674,1702054510.8690462,dd:03:16:54:f4:d0,-83,124
3675,1702054515.8603616,dd:03:16:54:f4:d0,-84,124
3676,1702054530.9363396,dd:03:16:54:f4:d0,-82,124
3677,1702054538.9773028,dd:03:16:54:f4:d0,-78,133
3678,1702054538.9784806,dd:03:16:54:f4:d0,-80,124
3679,1702054548.0468152,dd:03:16:54:f4:d0,-76,118
3680,1702054549.025196,dd:03:16:54:f4:d0,-82,124
3681,1702054554.1387887,dd:03:16:54:f4:d0,-70,118
3682,1702054556.1343038,dd:03:16:54:f4:d0,-70,118
3683,1702054557.143396,dd:03:16:54:f4:d0,-71,118
3684,1702054561.143531,dd:03:16:54:f4:d0,-87,124
3685,1702054564.1159537,dd:03:16:54:f4:d0,-73,118
3686,1702054566.1004343,dd:03:16:54:f4:d0,-72,118
3687,1702054567.166729,dd:03:16:54:f4:d0,-73,118
3688,1702054571.1481273,dd:03:16:54:f4:d0,-75,118
3689,1702054574.189276,dd:03:16:54:f4:d0,-67,118
3690,1702054575.1900811,dd:03:16:54:f4:d0,-73,118
3691,1702054576.193107,dd:03:16:54:f4:d0,-67,118
3692,1702054578.2171698,dd:03:16:54:f4:d0,-74,118
3693,1702054580.2229486,dd:03:16:54:f4:d0,-72,118
3694,1702054581.5721889,dd:03:16:54:f4:d0,-71,118
3695,1702054586.2216158,dd:03:16:54:f4:d0,-69,118
3696,1702054590.2618432,dd:03:16:54:f4:d0,-69,118
3697,1702054592.285215,dd:03:16:54:f4:d0,-80,118
3698,1702054593.3425057,dd:03:16:54:f4:d0,-69,118
3699,1702054594.2819798,dd:03:16:54:f4:d0,-67,118
3700,1702054595.269865,dd:03:16:54:f4:d0,-77,118
3701,1702054596.2731533,dd:03:16:54:f4:d0,-74,118
3702,1702054597.2680504,dd:03:16:54:f4:d0,-74,118
3703,1702054598.2882366,dd:03:16:54:f4:d0,-75,118
3704,1702054600.2875426,dd:03:16:54:f4:d0,-76,118
3705,1702054601.2945354,dd:03:16:54:f4:d0,-78,118
3706,1702054603.3027787,dd:03:16:54:f4:d0,-68,118
3707,1702054604.301206,dd:03:16:54:f4:d0,-69,118
3708,1702054610.3371725,dd:03:16:54:f4:d0,-76,118
3709,1702054614.355735,dd:03:16:54:f4:d0,-75,118
3710,1702054620.4159546,dd:03:16:54:f4:d0,-82,118
3711,1702054621.403222,dd:03:16:54:f4:d0,-70,118
3712,1702054623.4072547,dd:03:16:54:f4:d0,-75,118
3713,1702054624.4177108,dd:03:16:54:f4:d0,-76,118
3714,1702054625.4178894,dd:03:16:54:f4:d0,-79,118
3715,1702054627.4254544,dd:03:16:54:f4:d0,-67,118
3716,1702054629.436636,dd:03:16:54:f4:d0,-75,118
3717,1702054630.4452949,dd:03:16:54:f4:d0,-69,118
3718,1702054631.4473853,dd:03:16:54:f4:d0,-70,118
3719,1702054632.449521,dd:03:16:54:f4:d0,-68,118
3720,1702054633.460093,dd:03:16:54:f4:d0,-66,118
3721,1702054634.4658794,dd:03:16:54:f4:d0,-77,118
3722,1702054635.4882386,dd:03:16:54:f4:d0,-72,118
3723,1702054637.4929848,dd:03:16:54:f4:d0,-66,118
3724,1702054638.4930985,dd:03:16:54:f4:d0,-75,118
3725,1702054639.49125,dd:03:16:54:f4:d0,-75,118
3726,1702054640.484903,dd:03:16:54:f4:d0,-71,118
3727,1702054641.4834363,dd:03:16:54:f4:d0,-66,118
3728,1702054643.4917543,dd:03:16:54:f4:d0,-65,118
3729,1702054644.5037065,dd:03:16:54:f4:d0,-70,118
3730,1702054647.5185556,dd:03:16:54:f4:d0,-67,118
3731,1702054648.5142882,dd:03:16:54:f4:d0,-74,163
3732,1702054648.517102,dd:03:16:54:f4:d0,-67,118
3733,1702054650.5244734,dd:03:16:54:f4:d0,-69,118
3734,1702054651.529255,dd:03:16:54:f4:d0,-75,118
3735,1702054653.5465882,dd:03:16:54:f4:d0,-68,118
3736,1702054657.582687,dd:03:16:54:f4:d0,-76,118
3737,1702054658.566246,dd:03:16:54:f4:d0,-77,118
3738,1702054662.588765,dd:03:16:54:f4:d0,-77,163
3739,1702054669.6229956,dd:03:16:54:f4:d0,-75,118
3740,1702054672.6355035,dd:03:16:54:f4:d0,-72,118
3741,1702054674.636309,dd:03:16:54:f4:d0,-88,124
3742,1702054692.7769284,dd:03:16:54:f4:d0,-83,133
3743,1702054700.7782729,dd:03:16:54:f4:d0,-81,133
3744,1702054704.8054838,dd:03:16:54:f4:d0,-77,133
3745,1702054714.9407,dd:03:16:54:f4:d0,-87,124
3746,1702054738.9589882,dd:03:16:54:f4:d0,-83,124
3747,1702054743.9787278,dd:03:16:54:f4:d0,-83,124
3748,1702054748.1454394,dd:03:16:54:f4:d0,-83,124
3749,1702054751.016374,dd:03:16:54:f4:d0,-84,124
3750,1702054755.0418894,dd:03:16:54:f4:d0,-82,124
3751,1702054758.0670404,dd:03:16:54:f4:d0,-82,124
3752,1702054763.0798557,dd:03:16:54:f4:d0,-67,118
3753,1702054765.186094,dd:03:16:54:f4:d0,-85,133
3754,1702054766.1053443,dd:03:16:54:f4:d0,-66,118
3755,1702054770.1359425,dd:03:16:54:f4:d0,-68,118
3756,1702054771.1400282,dd:03:16:54:f4:d0,-66,118
3757,1702054773.1551876,dd:03:16:54:f4:d0,-75,118
3758,1702054774.1591504,dd:03:16:54:f4:d0,-76,118
3759,1702054776.1706626,dd:03:16:54:f4:d0,-69,118
3760,1702054786.218402,dd:03:16:54:f4:d0,-75,118
3761,1702054787.2335336,dd:03:16:54:f4:d0,-69,118
3762,1702054791.235424,dd:03:16:54:f4:d0,-76,118
3763,1702054793.24539,dd:03:16:54:f4:d0,-68,118
3764,1702054794.250764,dd:03:16:54:f4:d0,-72,118
3765,1702054796.2604542,dd:03:16:54:f4:d0,-76,118
3766,1702054796.2838223,dd:03:16:54:f4:d0,-74,163
3767,1702054797.274269,dd:03:16:54:f4:d0,-69,118
3768,1702054799.279897,dd:03:16:54:f4:d0,-69,118
3769,1702054800.2762384,dd:03:16:54:f4:d0,-76,118
3770,1702054801.2738316,dd:03:16:54:f4:d0,-76,118
3771,1702054808.298578,dd:03:16:54:f4:d0,-75,118
3772,1702054810.310707,dd:03:16:54:f4:d0,-80,163
3773,1702054812.335744,dd:03:16:54:f4:d0,-73,163
3774,1702054819.381204,dd:03:16:54:f4:d0,-82,118
3775,1702054821.37929,dd:03:16:54:f4:d0,-73,118
3776,1702054822.374898,dd:03:16:54:f4:d0,-70,118
3777,1702054825.3943465,dd:03:16:54:f4:d0,-75,118
3778,1702054827.4021974,dd:03:16:54:f4:d0,-76,118
3779,1702054830.4305606,dd:03:16:54:f4:d0,-80,118
3780,1702054831.4316652,dd:03:16:54:f4:d0,-73,118
3781,1702054838.4680543,dd:03:16:54:f4:d0,-68,118
3782,1702054843.5143092,dd:03:16:54:f4:d0,-67,118
3783,1702054854.5990252,dd:03:16:54:f4:d0,-84,124
3784,1702054856.5856123,dd:03:16:54:f4:d0,-67,118
3785,1702054859.6206875,dd:03:16:54:f4:d0,-84,124
3786,1702054859.6227498,dd:03:16:54:f4:d0,-78,118
3787,1702054863.64015,dd:03:16:54:f4:d0,-69,118
3788,1702054867.6677246,dd:03:16:54:f4:d0,-82,124
3789,1702054871.7007585,dd:03:16:54:f4:d0,-68,118
3790,1702054879.8047695,dd:03:16:54:f4:d0,-85,124
3791,1702054882.7409785,dd:03:16:54:f4:d0,-79,133
3792,1702054885.7517674,dd:03:16:54:f4:d0,-81,124
3793,1702054886.7858996,dd:03:16:54:f4:d0,-83,124
3794,1702054888.7660532,dd:03:16:54:f4:d0,-75,133
3795,1702054890.7941484,dd:03:16:54:f4:d0,-76,133
3796,1702054890.8071096,dd:03:16:54:f4:d0,-82,124
3797,1702054893.8014145,dd:03:16:54:f4:d0,-85,124
3798,1702054894.801821,dd:03:16:54:f4:d0,-73,133
3799,1702054898.8296528,dd:03:16:54:f4:d0,-78,133
3800,1702054902.8418822,dd:03:16:54:f4:d0,-81,133
3801,1702054904.8659642,dd:03:16:54:f4:d0,-78,133
3802,1702054904.8868227,dd:03:16:54:f4:d0,-81,124
3803,1702054908.890061,dd:03:16:54:f4:d0,-82,133
3804,1702054909.9107103,dd:03:16:54:f4:d0,-81,124
3805,1702054914.9192443,dd:03:16:54:f4:d0,-83,133
3806,1702054915.9314637,dd:03:16:54:f4:d0,-82,124
3807,1702054916.9429822,dd:03:16:54:f4:d0,-81,133
3808,1702054924.9846566,dd:03:16:54:f4:d0,-81,124
3809,1702054931.0140047,dd:03:16:54:f4:d0,-76,133
3810,1702054934.029499,dd:03:16:54:f4:d0,-81,124
3811,1702054937.0548842,dd:03:16:54:f4:d0,-82,124
3812,1702054940.0634084,dd:03:16:54:f4:d0,-83,124
3813,1702054943.070869,dd:03:16:54:f4:d0,-75,133
3814,1702054945.076023,dd:03:16:54:f4:d0,-83,133
3815,1702054958.142005,dd:03:16:54:f4:d0,-74,118
3816,1702054959.1405914,dd:03:16:54:f4:d0,-79,118
3817,1702054960.1486046,dd:03:16:54:f4:d0,-72,118
3818,1702054965.1632416,dd:03:16:54:f4:d0,-78,118
3819,1702054969.192479,dd:03:16:54:f4:d0,-76,118
3820,1702054969.197409,dd:03:16:54:f4:d0,-73,163
3821,1702054976.2480292,dd:03:16:54:f4:d0,-75,118
3822,1702054979.2536142,dd:03:16:54:f4:d0,-73,118
3823,1702054981.2602513,dd:03:16:54:f4:d0,-70,118
3824,1702054982.2705762,dd:03:16:54:f4:d0,-70,118
3825,1702054983.2783115,dd:03:16:54:f4:d0,-71,118
3826,1702054984.2747614,dd:03:16:54:f4:d0,-69,118
3827,1702054985.29468,dd:03:16:54:f4:d0,-74,118
3828,1702054985.3523471,dd:03:16:54:f4:d0,-79,132
3829,1702054989.2904136,dd:03:16:54:f4:d0,-72,118
3830,1702054994.3128357,dd:03:16:54:f4:d0,-68,118
3831,1702054994.3131242,dd:03:16:54:f4:d0,-71,163
3832,1702054997.3227718,dd:03:16:54:f4:d0,-67,118
3833,1702054999.3319156,dd:03:16:54:f4:d0,-73,118
3834,1702055000.3454702,dd:03:16:54:f4:d0,-70,118
3835,1702055002.3476489,dd:03:16:54:f4:d0,-73,118
3836,1702055005.480734,dd:03:16:54:f4:d0,-69,118
3837,1702055007.38705,dd:03:16:54:f4:d0,-74,163
3838,1702055009.41118,dd:03:16:54:f4:d0,-70,118
3839,1702055011.41161,dd:03:16:54:f4:d0,-71,118
3840,1702055011.4302323,dd:03:16:54:f4:d0,-77,163
3841,1702055018.465922,dd:03:16:54:f4:d0,-68,118
3842,1702055021.592925,dd:03:16:54:f4:d0,-73,118
3843,1702055024.5024,dd:03:16:54:f4:d0,-72,118
3844,1702055026.507163,dd:03:16:54:f4:d0,-69,118
3845,1702055034.5650086,dd:03:16:54:f4:d0,-70,118
3846,1702055037.5884883,dd:03:16:54:f4:d0,-81,118
3847,1702055039.5914912,dd:03:16:54:f4:d0,-73,118
3848,1702055040.5854783,dd:03:16:54:f4:d0,-71,118
3849,1702055041.5844595,dd:03:16:54:f4:d0,-69,118
3850,1702055052.6123571,dd:03:16:54:f4:d0,-70,118
3851,1702055053.6143627,dd:03:16:54:f4:d0,-69,118
3852,1702055054.6272326,dd:03:16:54:f4:d0,-70,118
3853,1702055058.6617963,dd:03:16:54:f4:d0,-69,118
3854,1702055061.6870584,dd:03:16:54:f4:d0,-71,118
3855,1702055102.909797,dd:03:16:54:f4:d0,-79,133
3856,1702055104.9175086,dd:03:16:54:f4:d0,-75,133
3857,1702055106.9145892,dd:03:16:54:f4:d0,-80,133
3858,1702055108.9267836,dd:03:16:54:f4:d0,-78,133
3859,1702055125.0163038,dd:03:16:54:f4:d0,-69,118
3860,1702055128.0308905,dd:03:16:54:f4:d0,-70,118
3861,1702055137.0944154,dd:03:16:54:f4:d0,-71,118
3862,1702055138.0952177,dd:03:16:54:f4:d0,-71,118
3863,1702055139.102406,dd:03:16:54:f4:d0,-69,118
3864,1702055139.10245,dd:03:16:54:f4:d0,-79,133
3865,1702055139.1058438,dd:03:16:54:f4:d0,-79,132
3866,1702055144.1225674,dd:03:16:54:f4:d0,-82,118
3867,1702055145.1278627,dd:03:16:54:f4:d0,-71,118
3868,1702055150.1582386,dd:03:16:54:f4:d0,-72,118
3869,1702055151.1607351,dd:03:16:54:f4:d0,-77,133
3870,1702055151.161826,dd:03:16:54:f4:d0,-71,118
3871,1702055153.164702,dd:03:16:54:f4:d0,-80,133
3872,1702055154.1755362,dd:03:16:54:f4:d0,-69,118
3873,1702055155.1804965,dd:03:16:54:f4:d0,-71,118
3874,1702055156.1841202,dd:03:16:54:f4:d0,-71,118
3875,1702055160.2071657,dd:03:16:54:f4:d0,-71,118
3876,1702055162.2162418,dd:03:16:54:f4:d0,-72,118
3877,1702055164.2171082,dd:03:16:54:f4:d0,-71,118
3878,1702055165.2254438,dd:03:16:54:f4:d0,-72,163
3879,1702055167.2361157,dd:03:16:54:f4:d0,-70,118
3880,1702055172.268495,dd:03:16:54:f4:d0,-70,118
3881,1702055173.2749498,dd:03:16:54:f4:d0,-70,118
3882,1702055175.2767072,dd:03:16:54:f4:d0,-72,118
3883,1702055176.2889462,dd:03:16:54:f4:d0,-77,118
3884,1702055182.316893,dd:03:16:54:f4:d0,-69,118
3885,1702055183.3243225,dd:03:16:54:f4:d0,-70,118
3886,1702055185.3244534,dd:03:16:54:f4:d0,-73,118
3887,1702055187.3344736,dd:03:16:54:f4:d0,-67,118
3888,1702055193.3579514,dd:03:16:54:f4:d0,-70,118
3889,1702055194.3710585,dd:03:16:54:f4:d0,-70,118
3890,1702055207.4498568,dd:03:16:54:f4:d0,-70,118
3891,1702055209.4578695,dd:03:16:54:f4:d0,-72,118
3892,1702055212.466014,dd:03:16:54:f4:d0,-71,118
3893,1702055215.498694,dd:03:16:54:f4:d0,-80,118
3894,1702055217.4938617,dd:03:16:54:f4:d0,-72,118
3895,1702055222.5193796,dd:03:16:54:f4:d0,-75,163
3896,1702055222.5241246,dd:03:16:54:f4:d0,-81,118
3897,1702055223.5354364,dd:03:16:54:f4:d0,-71,118
3898,1702055227.5595574,dd:03:16:54:f4:d0,-79,118
3899,1702055231.5846274,dd:03:16:54:f4:d0,-76,118
3900,1702055237.6254878,dd:03:16:54:f4:d0,-70,118
3901,1702055238.593795,dd:03:16:54:f4:d0,-75,118
3902,1702055239.608688,dd:03:16:54:f4:d0,-69,118
3903,1702055244.6132598,dd:03:16:54:f4:d0,-76,118
3904,1702055246.6356034,dd:03:16:54:f4:d0,-70,118
3905,1702055255.6850877,dd:03:16:54:f4:d0,-74,118
3906,1702055256.7020082,dd:03:16:54:f4:d0,-86,124
3907,1702055262.7122755,dd:03:16:54:f4:d0,-64,118
3908,1702055280.8137128,dd:03:16:54:f4:d0,-79,133
3909,1702055282.8589394,dd:03:16:54:f4:d0,-77,133
3910,1702055286.8184147,dd:03:16:54:f4:d0,-79,133
3911,1702055324.037444,dd:03:16:54:f4:d0,-64,118
3912,1702055326.0736873,dd:03:16:54:f4:d0,-74,118
3913,1702055327.0480783,dd:03:16:54:f4:d0,-65,118
3914,1702055342.1250525,dd:03:16:54:f4:d0,-65,118
3915,1702055346.1423216,dd:03:16:54:f4:d0,-64,118
3916,1702055351.165419,dd:03:16:54:f4:d0,-72,118
3917,1702055351.1764634,dd:03:16:54:f4:d0,-76,163
3918,1702055352.1702638,dd:03:16:54:f4:d0,-64,118
3919,1702055356.1944015,dd:03:16:54:f4:d0,-75,118
3920,1702055358.1948085,dd:03:16:54:f4:d0,-64,118
3921,1702055358.1984744,dd:03:16:54:f4:d0,-76,163
3922,1702055363.2283168,dd:03:16:54:f4:d0,-71,118
3923,1702055365.2257714,dd:03:16:54:f4:d0,-81,133
3924,1702055366.233309,dd:03:16:54:f4:d0,-74,118
3925,1702055367.238255,dd:03:16:54:f4:d0,-65,118
3926,1702055370.261309,dd:03:16:54:f4:d0,-73,118
3927,1702055375.2778182,dd:03:16:54:f4:d0,-73,118
3928,1702055376.306381,dd:03:16:54:f4:d0,-66,118
3929,1702055379.310036,dd:03:16:54:f4:d0,-65,118
3930,1702055381.3242629,dd:03:16:54:f4:d0,-66,118
3931,1702055383.339471,dd:03:16:54:f4:d0,-73,118
3932,1702055386.3564837,dd:03:16:54:f4:d0,-71,118
3933,1702055390.382171,dd:03:16:54:f4:d0,-65,118
3934,1702055392.3934238,dd:03:16:54:f4:d0,-72,163
3935,1702055397.4183557,dd:03:16:54:f4:d0,-71,163
3936,1702055398.4250944,dd:03:16:54:f4:d0,-73,163
3937,1702055399.4384944,dd:03:16:54:f4:d0,-74,118
3938,1702055400.431877,dd:03:16:54:f4:d0,-64,118
3939,1702055403.4545016,dd:03:16:54:f4:d0,-74,163
3940,1702055404.4608753,dd:03:16:54:f4:d0,-65,118
3941,1702055406.457223,dd:03:16:54:f4:d0,-66,118
3942,1702055407.482884,dd:03:16:54:f4:d0,-74,118
3943,1702055412.476062,dd:03:16:54:f4:d0,-75,118
3944,1702055414.477529,dd:03:16:54:f4:d0,-65,118
3945,1702055416.4858296,dd:03:16:54:f4:d0,-64,118
3946,1702055419.5118315,dd:03:16:54:f4:d0,-65,118
3947,1702055420.5059493,dd:03:16:54:f4:d0,-65,118
3948,1702055425.5304403,dd:03:16:54:f4:d0,-73,163
3949,1702055426.5664651,dd:03:16:54:f4:d0,-76,163
3950,1702055428.5668771,dd:03:16:54:f4:d0,-71,163
3951,1702055429.588036,dd:03:16:54:f4:d0,-65,118
3952,1702055437.6083455,dd:03:16:54:f4:d0,-74,163
3953,1702055439.6260655,dd:03:16:54:f4:d0,-74,163
3954,1702055444.6275363,dd:03:16:54:f4:d0,-72,163
3955,1702055448.6442256,dd:03:16:54:f4:d0,-65,118
3956,1702055450.729657,dd:03:16:54:f4:d0,-77,163
3957,1702055500.963483,dd:03:16:54:f4:d0,-80,133
3958,1702055518.0199516,dd:03:16:54:f4:d0,-75,118
3959,1702055525.0773897,dd:03:16:54:f4:d0,-83,133
3960,1702055534.0882337,dd:03:16:54:f4:d0,-73,118
3961,1702055541.1114964,dd:03:16:54:f4:d0,-64,118
3962,1702055545.1361835,dd:03:16:54:f4:d0,-64,118
3963,1702055546.1499617,dd:03:16:54:f4:d0,-64,118
3964,1702055547.1604798,dd:03:16:54:f4:d0,-73,163
3965,1702055553.184656,dd:03:16:54:f4:d0,-74,118
3966,1702055553.194288,dd:03:16:54:f4:d0,-73,163
3967,1702055554.1825871,dd:03:16:54:f4:d0,-65,118
3968,1702055557.2148032,dd:03:16:54:f4:d0,-65,118
3969,1702055560.2196224,dd:03:16:54:f4:d0,-72,118
3970,1702055562.228149,dd:03:16:54:f4:d0,-64,118
3971,1702055565.2402308,dd:03:16:54:f4:d0,-65,118
3972,1702055566.2623165,dd:03:16:54:f4:d0,-74,118
3973,1702055567.2710156,dd:03:16:54:f4:d0,-65,118
3974,1702055572.2931836,dd:03:16:54:f4:d0,-73,163
3975,1702055574.3030982,dd:03:16:54:f4:d0,-65,118
3976,1702055581.3256366,dd:03:16:54:f4:d0,-75,163
3977,1702055581.3652232,dd:03:16:54:f4:d0,-71,118
3978,1702055582.3390503,dd:03:16:54:f4:d0,-72,163
3979,1702055582.340647,dd:03:16:54:f4:d0,-73,118
3980,1702055583.3828678,dd:03:16:54:f4:d0,-74,118
3981,1702055584.3474152,dd:03:16:54:f4:d0,-74,163
3982,1702055585.3472738,dd:03:16:54:f4:d0,-64,118
3983,1702055585.4087436,dd:03:16:54:f4:d0,-75,163
3984,1702055590.396453,dd:03:16:54:f4:d0,-71,163
3985,1702055591.3921058,dd:03:16:54:f4:d0,-73,118
3986,1702055605.4609115,dd:03:16:54:f4:d0,-78,163
3987,1702055608.4648745,dd:03:16:54:f4:d0,-73,118
3988,1702055609.4804432,dd:03:16:54:f4:d0,-74,118
3989,1702055610.4811306,dd:03:16:54:f4:d0,-65,118
3990,1702055610.4841266,dd:03:16:54:f4:d0,-73,163
3991,1702055613.50212,dd:03:16:54:f4:d0,-73,118
3992,1702055614.5165255,dd:03:16:54:f4:d0,-65,118
3993,1702055616.5235262,dd:03:16:54:f4:d0,-64,118
3994,1702055618.5316603,dd:03:16:54:f4:d0,-65,118
3995,1702055630.6035166,dd:03:16:54:f4:d0,-66,118
3996,1702055631.6058943,dd:03:16:54:f4:d0,-65,118
3997,1702055656.736683,dd:03:16:54:f4:d0,-72,163
3998,1702055665.824202,dd:03:16:54:f4:d0,-74,163
3999,1702055666.8436542,dd:03:16:54:f4:d0,-78,133
4000,1702055709.0498693,dd:03:16:54:f4:d0,-73,118
4001,1702055717.082933,dd:03:16:54:f4:d0,-65,118
4002,1702055722.1026409,dd:03:16:54:f4:d0,-64,118
4003,1702055723.1130583,dd:03:16:54:f4:d0,-65,118
4004,1702055726.122051,dd:03:16:54:f4:d0,-72,118
4005,1702055727.149336,dd:03:16:54:f4:d0,-80,133
4006,1702055729.1455789,dd:03:16:54:f4:d0,-64,118
4007,1702055729.1590824,dd:03:16:54:f4:d0,-74,163
4008,1702055730.1502686,dd:03:16:54:f4:d0,-64,118
4009,1702055732.165569,dd:03:16:54:f4:d0,-63,118
4010,1702055733.171202,dd:03:16:54:f4:d0,-64,118
4011,1702055735.177587,dd:03:16:54:f4:d0,-72,163
4012,1702055736.1835866,dd:03:16:54:f4:d0,-73,118
4013,1702055737.1881497,dd:03:16:54:f4:d0,-74,118
4014,1702055737.2411158,dd:03:16:54:f4:d0,-71,163
4015,1702055739.1960156,dd:03:16:54:f4:d0,-64,118
4016,1702055740.2025068,dd:03:16:54:f4:d0,-64,118
4017,1702055742.208943,dd:03:16:54:f4:d0,-64,118
4018,1702055746.2198188,dd:03:16:54:f4:d0,-64,118
4019,1702055747.2161603,dd:03:16:54:f4:d0,-72,118
4020,1702055750.2280595,dd:03:16:54:f4:d0,-65,118
4021,1702055751.2273557,dd:03:16:54:f4:d0,-69,118
4022,1702055758.2586207,dd:03:16:54:f4:d0,-72,163
4023,1702055759.274685,dd:03:16:54:f4:d0,-63,118
4024,1702055762.2892735,dd:03:16:54:f4:d0,-72,118
4025,1702055763.2974644,dd:03:16:54:f4:d0,-64,118
4026,1702055766.3131776,dd:03:16:54:f4:d0,-64,118
4027,1702055767.323951,dd:03:16:54:f4:d0,-66,118
4028,1702055768.326162,dd:03:16:54:f4:d0,-73,118
4029,1702055771.3365788,dd:03:16:54:f4:d0,-65,118
4030,1702055773.3455293,dd:03:16:54:f4:d0,-65,118
4031,1702055773.3518589,dd:03:16:54:f4:d0,-75,163
4032,1702055777.3581655,dd:03:16:54:f4:d0,-73,163
4033,1702055779.3758824,dd:03:16:54:f4:d0,-65,118
4034,1702055781.3859951,dd:03:16:54:f4:d0,-64,118
4035,1702055782.400847,dd:03:16:54:f4:d0,-76,163
4036,1702055787.4129622,dd:03:16:54:f4:d0,-64,118
4037,1702055791.4352963,dd:03:16:54:f4:d0,-65,118
4038,1702055792.441679,dd:03:16:54:f4:d0,-65,118
4039,1702055793.4410655,dd:03:16:54:f4:d0,-72,118
4040,1702055797.47537,dd:03:16:54:f4:d0,-64,118
4041,1702055799.4882455,dd:03:16:54:f4:d0,-73,118
4042,1702055804.5421677,dd:03:16:54:f4:d0,-74,163
4043,1702055811.5587947,dd:03:16:54:f4:d0,-77,163
4044,1702055811.5616455,dd:03:16:54:f4:d0,-73,118
4045,1702055813.5637846,dd:03:16:54:f4:d0,-65,118
4046,1702055820.5984602,dd:03:16:54:f4:d0,-65,118
4047,1702055825.631819,dd:03:16:54:f4:d0,-64,118
4048,1702055837.6951733,dd:03:16:54:f4:d0,-72,163
4049,1702055848.752843,dd:03:16:54:f4:d0,-83,133
4050,1702055852.7589903,dd:03:16:54:f4:d0,-77,133
4051,1702055854.7866848,dd:03:16:54:f4:d0,-83,133
4052,1702055872.9072585,dd:03:16:54:f4:d0,-77,133
4053,1702055886.9736748,dd:03:16:54:f4:d0,-79,133
4054,1702055892.992777,dd:03:16:54:f4:d0,-77,133
4055,1702055897.0204368,dd:03:16:54:f4:d0,-75,118
4056,1702055903.05385,dd:03:16:54:f4:d0,-73,118
4057,1702055905.063171,dd:03:16:54:f4:d0,-80,133
4058,1702055910.100456,dd:03:16:54:f4:d0,-72,118
4059,1702055913.1013637,dd:03:16:54:f4:d0,-77,133
4060,1702055914.1003747,dd:03:16:54:f4:d0,-64,118
4061,1702055925.150084,dd:03:16:54:f4:d0,-64,118
4062,1702055930.169386,dd:03:16:54:f4:d0,-64,118
